ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,YEARS_EMPLOYED,ASSET_SCORE,DIGITAL_SCORE,EXP_BRACKET,AGE_BIN,INC_BIN
5008952,M,0,1,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10321,-2808,1,0,0,0,,3,28,7.7,1,0,5-10yr,"[28, 33)",200-250K
5008953,M,0,1,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10321,-2808,1,0,0,0,,3,28,7.7,1,0,5-10yr,"[28, 33)",200-250K
5008954,M,0,1,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10321,-2808,1,0,0,0,,3,28,7.7,1,0,5-10yr,"[28, 33)",200-250K
5008955,F,1,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17785,-1712,1,0,0,0,Laborers,2,48,4.7,2,0,2-5yr,"[48, 53)",100-150K
5008956,F,1,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17785,-1712,1,0,0,0,Laborers,2,48,4.7,2,0,2-5yr,"[48, 53)",100-150K
5008957,F,1,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17785,-1712,1,0,0,0,Laborers,2,48,4.7,2,0,2-5yr,"[48, 53)",100-150K
5008958,F,1,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17785,-1712,1,0,0,0,Laborers,2,48,4.7,2,0,2-5yr,"[48, 53)",100-150K
5008959,F,1,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17785,-1712,1,0,0,0,Laborers,2,48,4.7,2,0,2-5yr,"[48, 53)",100-150K
5008960,F,1,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17785,-1712,1,0,0,0,Laborers,2,48,4.7,2,0,2-5yr,"[48, 53)",100-150K
5008962,F,1,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17785,-1712,1,0,0,0,Laborers,2,48,4.7,2,0,2-5yr,"[48, 53)",100-150K
5008963,F,1,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17785,-1712,1,0,0,0,Laborers,2,48,4.7,2,0,2-5yr,"[48, 53)",100-150K
5008966,M,0,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,-16027,-889,1,0,1,0,,2,43,2.4,1,0,2-5yr,"[43, 48)",150-200K
5008967,M,0,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,-16027,-889,1,0,1,0,,2,43,2.4,1,0,2-5yr,"[43, 48)",150-200K
5008971,M,0,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,-16027,-889,1,0,1,0,,2,43,2.4,1,0,2-5yr,"[43, 48)",150-200K
5008973,M,0,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,-16027,-889,1,0,1,0,,2,43,2.4,1,0,2-5yr,"[43, 48)",150-200K
5008974,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22319,365243,1,0,0,0,,2,61,0.0,1,0,Unemployed,"[58, 63)",100-150K
5008975,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22319,365243,1,0,0,0,,2,61,0.0,1,0,Unemployed,"[58, 63)",100-150K
5008976,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22319,365243,1,0,0,0,,2,61,0.0,1,0,Unemployed,"[58, 63)",100-150K
5008977,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22319,365243,1,0,0,0,,2,61,0.0,1,0,Unemployed,"[58, 63)",100-150K
5008978,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22319,365243,1,0,0,0,,2,61,0.0,1,0,Unemployed,"[58, 63)",100-150K
5008979,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22319,365243,1,0,0,0,,2,61,0.0,1,0,Unemployed,"[58, 63)",100-150K
5008980,F,0,1,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-22319,365243,1,0,0,0,,2,61,0.0,1,0,Unemployed,"[58, 63)",100-150K
5008981,M,1,1,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-20874,-2381,1,0,1,0,Drivers,2,57,6.5,2,0,5-10yr,"[53, 58)",100-150K
5008983,M,1,1,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-20874,-2381,1,0,1,0,Drivers,2,57,6.5,2,0,5-10yr,"[53, 58)",100-150K
5008984,M,1,1,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-20874,-2381,1,0,1,0,Drivers,2,57,6.5,2,0,5-10yr,"[53, 58)",100-150K
5008986,M,1,1,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-20874,-2381,1,0,1,0,Drivers,2,57,6.5,2,0,5-10yr,"[53, 58)",100-150K
5008987,M,1,1,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-20874,-2381,1,0,1,0,Drivers,2,57,6.5,2,0,5-10yr,"[53, 58)",100-150K
5008988,M,1,1,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-20874,-2381,1,0,1,0,Drivers,2,57,6.5,2,0,5-10yr,"[53, 58)",100-150K
6153800,M,1,1,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-20874,-2381,1,0,1,0,Drivers,2,57,6.5,2,0,5-10yr,"[53, 58)",100-150K
5008991,F,1,1,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-16582,-1194,1,1,1,0,Cleaning staff,1,45,3.3,2,1,2-5yr,"[43, 48)",250-300K
5008992,F,1,1,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-16582,-1194,1,1,1,0,Cleaning staff,1,45,3.3,2,1,2-5yr,"[43, 48)",250-300K
5008993,F,1,1,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-16582,-1194,1,1,1,0,Cleaning staff,1,45,3.3,2,1,2-5yr,"[43, 48)",250-300K
5008994,F,1,1,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-16582,-1194,1,1,1,0,Cleaning staff,1,45,3.3,2,1,2-5yr,"[43, 48)",250-300K
5008995,F,1,1,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-16582,-1194,1,1,1,0,Cleaning staff,1,45,3.3,2,1,2-5yr,"[43, 48)",250-300K
5112861,F,1,1,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-16582,-1194,1,1,1,0,Cleaning staff,1,45,3.3,2,1,2-5yr,"[43, 48)",250-300K
6153801,F,1,1,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-16582,-1194,1,1,1,0,Cleaning staff,1,45,3.3,2,1,2-5yr,"[43, 48)",250-300K
5008998,F,1,1,0,270000,Working,Higher education,Married,House / apartment,-10628,-828,1,0,0,1,Managers,2,29,2.3,2,1,2-5yr,"[28, 33)",250-300K
5008999,F,1,1,0,270000,Working,Higher education,Married,House / apartment,-10628,-828,1,0,0,1,Managers,2,29,2.3,2,1,2-5yr,"[28, 33)",250-300K
5009000,M,1,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,-9927,-828,1,0,0,0,Drivers,2,27,2.3,2,0,2-5yr,"[23, 28)",150-200K
6153549,M,1,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,-9927,-828,1,0,0,0,Drivers,2,27,2.3,2,0,2-5yr,"[23, 28)",150-200K
5009001,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
5009002,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
5009005,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
5009006,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
5009007,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
5009008,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
5009009,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
5009010,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
5009012,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
5009014,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
6153574,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
6153575,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
6153576,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
6153578,M,0,1,0,166500,Working,Secondary / secondary special,Married,House / apartment,-18926,-6276,1,1,1,0,Laborers,2,51,17.2,1,1,10-20yr,"[48, 53)",150-200K
5009016,F,0,1,2,216000,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4,42,8.5,1,1,5-10yr,"[38, 43)",200-250K
5009018,F,0,1,2,216000,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4,42,8.5,1,1,5-10yr,"[38, 43)",200-250K
5009019,F,0,1,2,216000,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4,42,8.5,1,1,5-10yr,"[38, 43)",200-250K
5009020,F,0,1,2,216000,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4,42,8.5,1,1,5-10yr,"[38, 43)",200-250K
5009022,F,0,1,2,216000,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4,42,8.5,1,1,5-10yr,"[38, 43)",200-250K
5009023,F,0,1,2,216000,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4,42,8.5,1,1,5-10yr,"[38, 43)",200-250K
5009024,F,0,1,2,216000,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4,42,8.5,1,1,5-10yr,"[38, 43)",200-250K
5009025,F,0,1,2,216000,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4,42,8.5,1,1,5-10yr,"[38, 43)",200-250K
6153579,F,0,1,2,216000,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4,42,8.5,1,1,5-10yr,"[38, 43)",200-250K
6153580,F,0,1,2,216000,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4,42,8.5,1,1,5-10yr,"[38, 43)",200-250K
5009027,F,1,1,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19861,-10843,1,0,0,1,Laborers,2,54,29.7,2,1,20+yr,"[53, 58)",250-300K
5112862,F,1,1,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-19861,-10843,1,0,0,1,Laborers,2,54,29.7,2,1,20+yr,"[53, 58)",250-300K
5009028,F,1,1,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14450,-2777,1,0,0,0,Laborers,2,39,7.6,2,0,5-10yr,"[38, 43)",200-250K
5009029,F,1,1,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14450,-2777,1,0,0,0,Laborers,2,39,7.6,2,0,5-10yr,"[38, 43)",200-250K
5009031,F,0,1,0,315000,Working,Secondary / secondary special,Single / not married,House / apartment,-10554,-1194,1,0,0,0,Accountants,1,28,3.3,1,0,2-5yr,"[28, 33)",300-400K
5009032,F,0,1,0,315000,Working,Secondary / secondary special,Single / not married,House / apartment,-10554,-1194,1,0,0,0,Accountants,1,28,3.3,1,0,2-5yr,"[28, 33)",300-400K
6153669,F,0,1,0,315000,Working,Secondary / secondary special,Single / not married,House / apartment,-10554,-1194,1,0,0,0,Accountants,1,28,3.3,1,0,2-5yr,"[28, 33)",300-400K
5009033,F,0,0,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2,51,0.0,0,0,Unemployed,"[48, 53)",250-300K
5009034,F,0,0,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2,51,0.0,0,0,Unemployed,"[48, 53)",250-300K
5009035,F,0,0,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2,51,0.0,0,0,Unemployed,"[48, 53)",250-300K
5009036,F,0,0,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2,51,0.0,0,0,Unemployed,"[48, 53)",250-300K
5009037,F,0,0,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2,51,0.0,0,0,Unemployed,"[48, 53)",250-300K
5009038,F,0,0,0,255150,Pensioner,Incomplete higher,Civil marriage,Rented apartment,-18682,365243,1,0,0,0,,2,51,0.0,0,0,Unemployed,"[48, 53)",250-300K
5009039,F,0,1,2,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-14326,-555,1,0,0,0,Core staff,3,39,1.5,1,0,<2yr,"[38, 43)",150-200K
5009040,F,0,1,2,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-14326,-555,1,0,0,0,Core staff,3,39,1.5,1,0,<2yr,"[38, 43)",150-200K
5009042,F,0,1,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2,48,2.4,1,0,2-5yr,"[48, 53)",100-150K
5009043,F,0,1,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2,48,2.4,1,0,2-5yr,"[48, 53)",100-150K
5009044,F,0,1,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2,48,2.4,1,0,2-5yr,"[48, 53)",100-150K
5009045,F,0,1,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2,48,2.4,1,0,2-5yr,"[48, 53)",100-150K
5009046,F,0,1,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2,48,2.4,1,0,2-5yr,"[48, 53)",100-150K
5009047,F,0,1,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2,48,2.4,1,0,2-5yr,"[48, 53)",100-150K
6153693,F,0,1,0,148500,Working,Higher education,Married,House / apartment,-17641,-889,1,0,0,0,Core staff,2,48,2.4,1,0,2-5yr,"[48, 53)",100-150K
5009050,F,0,1,2,202500,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4,30,6.3,1,1,5-10yr,"[28, 33)",200-250K
5009051,F,0,1,2,202500,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4,30,6.3,1,1,5-10yr,"[28, 33)",200-250K
5009052,F,0,1,2,202500,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4,30,6.3,1,1,5-10yr,"[28, 33)",200-250K
5009053,F,0,1,2,202500,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4,30,6.3,1,1,5-10yr,"[28, 33)",200-250K
5009055,F,0,1,2,202500,Working,Higher education,Married,House / apartment,-10997,-2289,1,0,0,1,Core staff,4,30,6.3,1,1,5-10yr,"[28, 33)",200-250K
5009056,M,0,1,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-8861,-889,1,1,0,0,Drivers,1,24,2.4,1,1,2-5yr,"[23, 28)",200-250K
5009057,M,0,1,0,202500,Working,Secondary / secondary special,Single / not married,House / apartment,-8861,-889,1,1,0,0,Drivers,1,24,2.4,1,1,2-5yr,"[23, 28)",200-250K
5009058,F,1,1,0,112500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-7489,-797,1,0,1,1,Private service staff,1,20,2.2,2,1,2-5yr,"[18, 23)",100-150K
5009060,F,0,1,0,94500,Pensioner,Higher education,Married,House / apartment,-22331,365243,1,0,1,0,,2,61,0.0,1,0,Unemployed,"[58, 63)",50-100K
5009062,M,1,1,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2,28,5.7,2,0,5-10yr,"[28, 33)",300-400K
5009063,M,1,1,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2,28,5.7,2,0,5-10yr,"[28, 33)",300-400K
5009064,M,1,1,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2,28,5.7,2,0,5-10yr,"[28, 33)",300-400K
5009065,M,1,1,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2,28,5.7,2,0,5-10yr,"[28, 33)",300-400K
5009066,M,1,1,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2,28,5.7,2,0,5-10yr,"[28, 33)",300-400K
5009067,M,1,1,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2,28,5.7,2,0,5-10yr,"[28, 33)",300-400K
5009068,M,1,1,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2,28,5.7,2,0,5-10yr,"[28, 33)",300-400K
5009069,M,1,1,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2,28,5.7,2,0,5-10yr,"[28, 33)",300-400K
5009070,M,1,1,0,315000,Working,Secondary / secondary special,Civil marriage,House / apartment,-10450,-2077,1,0,0,0,Sales staff,2,28,5.7,2,0,5-10yr,"[28, 33)",300-400K
5009071,F,1,1,0,270000,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,2,28,8.7,2,1,5-10yr,"[28, 33)",250-300K
5009072,F,1,1,0,270000,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,2,28,8.7,2,1,5-10yr,"[28, 33)",250-300K
6153722,F,1,1,0,270000,Commercial associate,Incomplete higher,Civil marriage,Municipal apartment,-10264,-3173,1,0,1,1,High skill tech staff,2,28,8.7,2,1,5-10yr,"[28, 33)",250-300K
5009074,F,1,1,1,450000,State servant,Higher education,Married,House / apartment,-17726,-708,1,0,1,1,Core staff,3,48,1.9,2,1,<2yr,"[48, 53)",400-500K
5009075,F,1,1,1,450000,State servant,Higher education,Married,House / apartment,-17726,-708,1,0,1,1,Core staff,3,48,1.9,2,1,<2yr,"[48, 53)",400-500K
5009078,M,0,1,1,180000,Working,Secondary / secondary special,Married,With parents,-14122,-1286,1,0,0,0,Drivers,3,38,3.5,1,0,2-5yr,"[38, 43)",150-200K
5009079,F,0,1,0,112500,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,2,27,8.7,1,1,5-10yr,"[23, 28)",100-150K
5009080,F,0,1,0,112500,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,2,27,8.7,1,1,5-10yr,"[23, 28)",100-150K
5009081,F,0,1,0,112500,Working,Higher education,Civil marriage,House / apartment,-10064,-3173,1,0,0,1,Laborers,2,27,8.7,1,1,5-10yr,"[23, 28)",100-150K
5009083,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2,56,15.7,1,0,10-20yr,"[53, 58)",50-100K
5009084,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2,56,15.7,1,0,10-20yr,"[53, 58)",50-100K
6153724,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2,56,15.7,1,0,10-20yr,"[53, 58)",50-100K
6153738,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,-20531,-5730,1,0,0,0,Drivers,2,56,15.7,1,0,10-20yr,"[53, 58)",50-100K
5009088,M,1,0,2,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4,40,8.2,1,0,5-10yr,"[38, 43)",200-250K
5009089,M,1,0,2,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4,40,8.2,1,0,5-10yr,"[38, 43)",200-250K
6153739,M,1,0,2,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4,40,8.2,1,0,5-10yr,"[38, 43)",200-250K
6153740,M,1,0,2,202500,Commercial associate,Higher education,Married,House / apartment,-14730,-2989,1,0,0,0,Laborers,4,40,8.2,1,0,5-10yr,"[38, 43)",200-250K
5009090,M,1,1,0,247500,Working,Secondary / secondary special,Married,House / apartment,-12628,-4025,1,0,0,0,Drivers,2,34,11.0,2,0,10-20yr,"[33, 38)",200-250K
5009092,M,1,1,1,765000,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3,33,3.3,2,1,2-5yr,"[33, 38)",750K-1M
5009094,M,1,1,1,765000,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3,33,3.3,2,1,2-5yr,"[33, 38)",750K-1M
5009095,M,1,1,1,765000,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3,33,3.3,2,1,2-5yr,"[33, 38)",750K-1M
6153741,M,1,1,1,765000,Working,Higher education,Married,House / apartment,-12197,-1194,1,1,0,0,Managers,3,33,3.3,2,1,2-5yr,"[33, 38)",750K-1M
5009096,F,0,1,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,3,37,12.0,1,1,10-20yr,"[33, 38)",250-300K
5009097,F,0,1,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,3,37,12.0,1,1,10-20yr,"[33, 38)",250-300K
5009098,F,0,1,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13679,-4391,1,0,0,1,Accountants,3,37,12.0,1,1,10-20yr,"[33, 38)",250-300K
5009099,F,0,1,0,315000,Working,Higher education,Separated,House / apartment,-13271,-555,1,0,0,0,Managers,1,36,1.5,1,0,<2yr,"[33, 38)",300-400K
